"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data","prev_rate","replica_comp"
"Pentapodus nagasakiensis",0.5,"LAG",1,25,"BAY_LAG","indval","maxN","prev_10","ABORE_vs_MBERE"
"Pseudalutarius nasicornis",0.5,"LAG",1,25,"BAY_LAG","indval","maxN","prev_10","ABORE_vs_MBERE"
"Acanthurus blochii",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Atule mate",0.55,"INSHORE",1,36.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",0.4,"OFFSHORE",1,13.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon auriga",0.6,"OFFSHORE",1,20,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon kleinii",0.5,"OFFSHORE",1,16.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon mertensii",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Chromis viridis",0.5,"OFFSHORE",1,16.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Dascyllus aruanus",0.6,"OFFSHORE",1,20,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",0.4,"INSHORE",1,26.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Gymnocranius grandoculis",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Halichoeres trimaculatus",0.882,"OFFSHORE",1,33.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Labroides dimidiatus",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",0.952,"INSHORE",1,70,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus obsoletus",0.5,"INSHORE",1,33.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus rubrioperculatus",0.89,"OFFSHORE",1,33.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus variegatus",0.6,"OFFSHORE",1,20,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",0.85,"INSHORE",1,56.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Oxycheilinus bimaculatus",0.9,"OFFSHORE",1,30,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Oxycheilinus nigromarginatus",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Parapercis australis",0.9,"OFFSHORE",1,30,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus barberinoides",0.7,"OFFSHORE",1,23.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus multifasciatus",0.6,"OFFSHORE",1,20,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus pleurostigma",0.9,"OFFSHORE",1,30,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Pentapodus nagasakiensis",0.632,"OFFSHORE",1,40,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Plagiotremus tapeinosoma",0.4,"OFFSHORE",1,13.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Pomacentrus coelestis",0.6,"OFFSHORE",1,20,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Pomacentrus moluccensis",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Pseudobalistes fuscus",0.5,"OFFSHORE",1,16.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Scarus ghobban",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Scarus psittacus",0.5,"OFFSHORE",1,16.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Stethojulis interrupta",0.4,"OFFSHORE",1,13.333,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Sufflamen chrysopterum",0.5,"OFFSHORE",1,16.667,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Sufflamen fraenatum",0.3,"OFFSHORE",1,10,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Synodus variegatus",0.6,"INSHORE",1,40,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Thalassoma lunare",0.9,"OFFSHORE",1,30,"INSHORE_OFFSHORE","indval","maxN","prev_10","ABORE_vs_MBERE"
"Atule mate",9.542,"BAY",1,40,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",5.833,"BAY",1,15,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lagocephalus sceleratus",3.817,"BAY",1,45,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Leiognathus fasciatus",1.25,"BAY",1,20,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",9.961,"BAY",1,55,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus obsoletus",11.438,"BAY",1,35,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",11,"BAY",1,45,"BAR_BAY","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",0,"LAG",1,15,"BAR_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Atule mate",-1,"LAG",1,15,"BAR_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",-0.5,"LAG",1,25,"BAR_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",12.5,"LAG",1,55,"BAR_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",15.5,"LAG",1,40,"BAR_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",6.4,"LAG",1,15,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Carangoides dinema",-0.5,"LAG",1,15,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",0,"BAY",1,100,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",-3.875,"BAY",1,85,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Pentapodus nagasakiensis",14.712,"LAG",1,25,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Pseudalutarius nasicornis",11.775,"LAG",1,25,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Synodus variegatus",0.633,"LAG",1,60,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Upeneus moluccensis",4,"LAG",1,10,"BAY_LAG","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",3.389,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus blochii",0.444,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",0.853,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",0.898,"OFFSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon auriga",3.907,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon kleinii",2.113,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon mertensii",1.019,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Dascyllus aruanus",6.653,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Diagramma pictum",2.222,"INSHORE",1,10,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Halichoeres trimaculatus",10.201,"OFFSHORE",1,33.3333333333333,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus rubrioperculatus",10.889,"OFFSHORE",1,33.3333333333333,"INSHORE_OFFSHORE","bininter","pres/abs","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",-0.375,"BAR",1,10,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Atule mate",9.454,"BAY",1,40,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",17.5,"BAY",1,15,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Leiognathus fasciatus",12.708,"BAY",1,20,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",10.104,"BAY",1,55,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus obsoletus",9.647,"BAY",1,35,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",29.801,"BAY",1,45,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Oxycheilinus nigromarginatus",-0.333,"BAR",1,15,"BAR_BAY","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",-1.25,"BAR",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Acanthurus olivaceus",-3,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",0,"LAG",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Atule mate",1,"LAG",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",0,"BAR",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Carangoides dinema",1,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Caranx ignobilis",0,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",0,"BAR",1,20,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon mertensii",0,"BAR",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Chromis fumea",1,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",5,"LAG",1,25,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Diagramma pictum",3,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Echeneis naucrates",0,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",18.09,"LAG",1,55,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus obsoletus",5,"LAG",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lutjanus vitta",-2,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Mulloidichthys flavolineatus",0,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",24.237,"LAG",1,40,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Oxycheilinus nigromarginatus",0,"BAR",1,15,"BAR_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",1,"LAG",1,15,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Echeneis naucrates",5.5,"LAG",1,15,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Pentapodus nagasakiensis",6.536,"LAG",1,25,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Pseudalutarius nasicornis",8.248,"LAG",1,25,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Scomberomorus commerson",-0.769,"LAG",1,20,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Upeneus moluccensis",8,"LAG",1,10,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Upeneus sundaicus",-2,"LAG",1,10,"BAY_LAG","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",0.876,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Acanthurus blochii",4.712,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",-0.241,"INSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",4.058,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",9.226,"OFFSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon auriga",10.083,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon kleinii",9.658,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Chaetodon mertensii",5.534,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Chromis viridis",10.75,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Dascyllus aruanus",10.671,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Diagramma pictum",-1.188,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Echeneis naucrates",-0.238,"INSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Gymnocranius grandoculis",6.369,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Halichoeres trimaculatus",22.127,"OFFSHORE",1,33.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Labroides dimidiatus",4,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus rubrioperculatus",14.144,"OFFSHORE",1,33.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lethrinus variegatus",7.13,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Lutjanus vitta",8.333,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Oxycheilinus bimaculatus",13.26,"OFFSHORE",1,30,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Oxycheilinus nigromarginatus",2.333,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Parapercis australis",17.165,"OFFSHORE",1,30,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus barberinoides",9.508,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus heptacanthus",4.917,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus multifasciatus",8.044,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Parupeneus pleurostigma",28.242,"OFFSHORE",1,30,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Plagiotremus tapeinosoma",4,"OFFSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Pomacentrus coelestis",11.778,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Scarus ghobban",6,"OFFSHORE",1,10,"INSHORE_OFFSHORE","bininter","maxN","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",1.376,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus blochii",6.704,"BAR",1,15,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus olivaceus",4.583,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus xanthopterus",2.86,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Atule mate",11.656,"BAY",1,40,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",3.444,"BAR",1,15,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",5.367,"BAR",1,20,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon auriga",13.801,"BAR",1,30,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon kleinii",12.228,"BAR",1,25,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon mertensii",4.267,"BAR",1,15,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chromis fumea",0.75,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chromis viridis",12.514,"BAR",1,25,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Dascyllus aruanus",13.264,"BAR",1,30,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",4.286,"BAY",1,15,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Diagramma pictum",0.5,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Epinephelus maculatus",0.75,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Gymnocranius grandoculis",2,"BAR",1,15,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Halichoeres trimaculatus",19.972,"BAR",1,50,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Labroides dimidiatus",8.125,"BAR",1,15,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lagocephalus sceleratus",0,"BAY",1,45,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Leiognathus fasciatus",7.524,"BAY",1,20,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",27.973,"BAY",1,55,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus obsoletus",15.669,"BAY",1,35,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus rubrioperculatus",22.53,"BAR",1,45,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus variegatus",13.75,"BAR",1,30,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",21.121,"BAY",1,45,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Oxycheilinus bimaculatus",21.75,"BAR",1,45,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Parapercis australis",21.75,"BAR",1,45,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Parupeneus barberinoides",20,"BAR",1,35,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Synodus variegatus",12.815,"BAY",1,25,"BAR_BAY","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",0.211,"BAR",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus blochii",8.992,"BAR",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus olivaceus",5.286,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus xanthopterus",3.786,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",2.917,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Atule mate",1.667,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",2.263,"BAR",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Carangoides dinema",2.75,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",5.093,"BAR",1,20,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon auriga",18.538,"BAR",1,30,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon kleinii",16.705,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chaetodon mertensii",4.667,"BAR",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chromis fumea",0.875,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Chromis viridis",16.794,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Dascyllus aruanus",17.669,"BAR",1,30,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",8.7,"LAG",1,25,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Echeneis naucrates",3.917,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Halichoeres trimaculatus",29.044,"BAR",1,45,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Labroides dimidiatus",11.375,"BAR",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",28.117,"LAG",1,55,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus obsoletus",4.167,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus rubrioperculatus",21.452,"BAR",1,50,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus variegatus",17,"BAR",1,30,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",11.54,"LAG",1,40,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Oxycheilinus bimaculatus",25,"BAR",1,45,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Parapercis australis",25,"BAR",1,45,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Parupeneus barberinoides",23,"BAR",1,35,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Parupeneus multifasciatus",21,"BAR",1,30,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Parupeneus pleurostigma",25,"BAR",1,45,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Pseudalutarius nasicornis",6.083,"LAG",1,25,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Synodus variegatus",8.542,"LAG",1,35,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Upeneus moluccensis",3.167,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Upeneus tragula",2.25,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Upeneus vittatus",1.333,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",5.605,"LAG",1,15,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Decapterus macarellus",6.875,"LAG",1,40,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Echeneis naucrates",3.667,"LAG",1,15,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lagocephalus sceleratus",3.345,"BAY",1,45,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Leiognathus fasciatus",4.941,"BAY",1,20,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Lethrinus genivittatus",0,"BAY",1,100,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Nemipterus peronii",1.971,"BAY",1,85,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Pentapodus nagasakiensis",12.685,"LAG",1,25,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Pseudalutarius nasicornis",11.42,"LAG",1,25,"BAY_LAG","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Abalistes stellatus",1.447,"OFFSHORE",1,10,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Acanthurus blochii",4.487,"OFFSHORE",1,10,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Arothron stellatus",2.352,"INSHORE",1,10,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Atule mate",5.196,"INSHORE",1,36.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Canthigaster valentini",2.6,"OFFSHORE",1,10,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Carangoides dinema",1.03,"INSHORE",1,10,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
"Centropyge tibicen",3.136,"OFFSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","ABORE_vs_MBERE"
